2020-02-19/16:39:16		 creditCardFraud_021119920_010222.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:04		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
2025-08-20/05:26:05		 creditCardFraud_28011970_120220.csv: File loaded successfully!!
